Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
LZ41,4276,19-MAY-1981 12:19,G,Temperature,28.2,Deg C
LZ41,4276,19-MAY-1981 12:19,G,"ALKALINITY, TOT, CACO3",126.0,mg/L
LZ41,4276,19-MAY-1981 12:19,G,"SP CONDUCTIVITY, FIELD",743.0,uS/cm
LZ41,4276,19-MAY-1981 12:19,G,"PH, FIELD",8.34,None
LZ41,4276,19-MAY-1981 12:19,G,SECCHI DISK DEPTH,0.75,meters
LZ41,4276,19-MAY-1981 12:19,G,TURBIDITY,3.1,NTU
LZ41,4276,19-MAY-1981 12:19,G,COLOR,21.0,PCU
LZ41,4276,19-MAY-1981 12:19,G,TOTAL SUSPENDED SOLIDS,11.0,mg/L
LZ41,4276,19-MAY-1981 12:19,G,NITRATE+NITRITE-N,0.20199999999999999,mg/L
LZ41,4276,19-MAY-1981 12:19,G,NITRITE-N,0.005,mg/L
LZ41,4276,19-MAY-1981 12:19,G,AMMONIA-N,0.02,mg/L
LZ41,4276,19-MAY-1981 12:19,G,"KJELDAHL NITROGEN, TOTAL",1.71,mg/L
LZ41,4276,19-MAY-1981 12:19,G,"PHOSPHATE, ORTHO AS P",0.019,mg/L
LZ41,4276,19-MAY-1981 12:19,G,"PHOSPHATE, TOTAL AS P",0.057,mg/L
LZ41,4276,19-MAY-1981 12:19,G,SILICA,16.2,mg/L
LZ41,4276,19-MAY-1981 12:19,G,SODIUM,67.21,mg/L
LZ41,4276,19-MAY-1981 12:19,G,POTASSIUM,4.84,mg/L
LZ41,4276,19-MAY-1981 12:19,G,CALCIUM,46.35,mg/L
LZ41,4276,19-MAY-1981 12:19,G,MAGNESIUM,19.98,mg/L
LZ41,4276,19-MAY-1981 12:19,G,CHLORIDE,88.6,mg/L
LZ41,4276,19-MAY-1981 12:19,G,HARDNESS AS CACO3,198.0,mg/L
LZ41,4276,19-MAY-1981 12:19,G,"IRON, TOTAL",60.0,ug/L
LZ41,4276,19-MAY-1981 12:19,G,NITRATE-N,0.19699999999999998,mg/L
LZ41,4276,19-MAY-1981 12:19,G,DISSOLVED OXYGEN,7.8,mg/L
LZ41,4294,23-JUN-1981 14:30,G,Temperature,33.1,Deg C
LZ41,4294,23-JUN-1981 14:30,G,"CARBON, TOTAL ORGANIC",19.3,mg/L
LZ41,4294,23-JUN-1981 14:30,G,"SP CONDUCTIVITY, FIELD",820.0,uS/cm
LZ41,4294,23-JUN-1981 14:30,G,"PH, FIELD",8.27,None
LZ41,4294,23-JUN-1981 14:30,G,SECCHI DISK DEPTH,0.5,meters
LZ41,4294,23-JUN-1981 14:30,G,TURBIDITY,2.8,NTU
LZ41,4294,23-JUN-1981 14:30,G,COLOR,75.0,PCU
LZ41,4294,23-JUN-1981 14:30,G,TOTAL SUSPENDED SOLIDS,4.0,mg/L
LZ41,4294,23-JUN-1981 14:30,G,NITRATE+NITRITE-N,0.149,mg/L
LZ41,4294,23-JUN-1981 14:30,G,NITRITE-N,0.006,mg/L
LZ41,4294,23-JUN-1981 14:30,G,AMMONIA-N,0.04,mg/L
LZ41,4294,23-JUN-1981 14:30,G,"KJELDAHL NITROGEN, TOTAL",1.81,mg/L
LZ41,4294,23-JUN-1981 14:30,G,"PHOSPHATE, ORTHO AS P",0.03,mg/L
LZ41,4294,23-JUN-1981 14:30,G,"PHOSPHATE, TOTAL AS P",0.048,mg/L
LZ41,4294,23-JUN-1981 14:30,G,SILICA,7.8,mg/L
LZ41,4294,23-JUN-1981 14:30,G,CHLORIDE,91.8,mg/L
LZ41,4294,23-JUN-1981 14:30,G,"IRON, TOTAL",-20.0,ug/L
LZ41,4294,23-JUN-1981 14:30,G,NITRATE-N,0.14300000000000002,mg/L
LZ41,4294,23-JUN-1981 14:30,G,"ALKALINITY, TOT, CACO3",163.0,mg/L
LZ41,4294,23-JUN-1981 14:30,G,DISSOLVED OXYGEN,7.5,mg/L
LZ41,4314,15-JUL-1981 15:06,G,Temperature,33.7,Deg C
LZ41,4314,15-JUL-1981 15:06,G,"ALKALINITY, TOT, CACO3",139.0,mg/L
LZ41,4314,15-JUL-1981 15:06,G,"SP CONDUCTIVITY, FIELD",830.0,uS/cm
LZ41,4314,15-JUL-1981 15:06,G,"PH, FIELD",8.68,None
LZ41,4314,15-JUL-1981 15:06,G,SECCHI DISK DEPTH,0.6,meters
LZ41,4314,15-JUL-1981 15:06,G,TURBIDITY,7.2,NTU
LZ41,4314,15-JUL-1981 15:06,G,COLOR,25.0,PCU
LZ41,4314,15-JUL-1981 15:06,G,TOTAL SUSPENDED SOLIDS,8.0,mg/L
LZ41,4314,15-JUL-1981 15:06,G,NITRATE+NITRITE-N,-0.004,mg/L
LZ41,4314,15-JUL-1981 15:06,G,NITRITE-N,-0.004,mg/L
LZ41,4314,15-JUL-1981 15:06,G,AMMONIA-N,-0.01,mg/L
LZ41,4314,15-JUL-1981 15:06,G,"KJELDAHL NITROGEN, TOTAL",1.9,mg/L
LZ41,4314,15-JUL-1981 15:06,G,"PHOSPHATE, ORTHO AS P",-0.002,mg/L
LZ41,4314,15-JUL-1981 15:06,G,"PHOSPHATE, TOTAL AS P",0.037000000000000005,mg/L
LZ41,4314,15-JUL-1981 15:06,G,SILICA,4.5,mg/L
LZ41,4314,15-JUL-1981 15:06,G,SODIUM,70.34,mg/L
LZ41,4314,15-JUL-1981 15:06,G,POTASSIUM,6.24,mg/L
LZ41,4314,15-JUL-1981 15:06,G,CALCIUM,37.94,mg/L
LZ41,4314,15-JUL-1981 15:06,G,MAGNESIUM,22.57,mg/L
LZ41,4314,15-JUL-1981 15:06,G,CHLORIDE,96.5,mg/L
LZ41,4314,15-JUL-1981 15:06,G,SULFATE,61.5,mg/L
LZ41,4314,15-JUL-1981 15:06,G,HARDNESS AS CACO3,187.6,mg/L
LZ41,4314,15-JUL-1981 15:06,G,"IRON, TOTAL",40.0,ug/L
LZ41,4314,15-JUL-1981 15:06,G,NITRATE-N,-0.004,mg/L
LZ41,4314,15-JUL-1981 15:06,G,DISSOLVED OXYGEN,10.2,mg/L
LZ41,4337,11-AUG-1981 12:47,G,Temperature,29.9,Deg C
LZ41,4337,11-AUG-1981 12:47,G,"IRON, TOTAL",550.0,ug/L
LZ41,4337,11-AUG-1981 12:47,G,"PH, FIELD",7.02,None
LZ41,4337,11-AUG-1981 12:47,G,SECCHI DISK DEPTH,0.2,meters
LZ41,4337,11-AUG-1981 12:47,G,TURBIDITY,2.4,NTU
LZ41,4337,11-AUG-1981 12:47,G,COLOR,135.0,PCU
LZ41,4337,11-AUG-1981 12:47,G,TOTAL SUSPENDED SOLIDS,69.0,mg/L
LZ41,4337,11-AUG-1981 12:47,G,NITRATE+NITRITE-N,1.847,mg/L
LZ41,4337,11-AUG-1981 12:47,G,NITRITE-N,0.141,mg/L
LZ41,4337,11-AUG-1981 12:47,G,AMMONIA-N,0.33,mg/L
LZ41,4337,11-AUG-1981 12:47,G,"KJELDAHL NITROGEN, TOTAL",4.9,mg/L
LZ41,4337,11-AUG-1981 12:47,G,"PHOSPHATE, ORTHO AS P",0.057999999999999996,mg/L
