Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
IPMID,6540,27-JUN-1988 13:40,G,DISSOLVED OXYGEN,6.0,mg/L
IPMID,6540,27-JUN-1988 13:40,G,Temperature,31.9,Deg C
IPMID,6540,27-JUN-1988 13:40,G,"PH, FIELD",7.8,None
IPMID,6540,27-JUN-1988 13:40,G,SECCHI DISK DEPTH,0.68,meters
IPMID,6540,27-JUN-1988 13:40,G,TURBIDITY,2.7,NTU
IPMID,6540,27-JUN-1988 13:40,G,COLOR,44.0,PCU
IPMID,6540,27-JUN-1988 13:40,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,6540,27-JUN-1988 13:40,G,NITRITE-N,-0.004,mg/L
IPMID,6540,27-JUN-1988 13:40,G,AMMONIA-N,-0.01,mg/L
IPMID,6540,27-JUN-1988 13:40,G,"KJELDAHL NITROGEN, TOTAL",1.32,mg/L
IPMID,6540,27-JUN-1988 13:40,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPMID,6540,27-JUN-1988 13:40,G,"PHOSPHATE, TOTAL AS P",0.087,mg/L
IPMID,6540,27-JUN-1988 13:40,G,CHLORIDE,67.3,mg/L
IPMID,6540,27-JUN-1988 13:40,G,CHLOROPHYLL-A,23.7,ug/L
IPMID,6540,27-JUN-1988 13:40,G,NITRATE-N,-0.004,mg/L
IPMID,6540,27-JUN-1988 13:40,G,"ALKALINITY, TOT, CACO3",103.4,mg/L
IPMID,6540,27-JUN-1988 13:40,G,"CHLOROPHYLL-A, CORRECTED",22.8,ug/L
IPMID,6540,27-JUN-1988 13:40,G,PHEOPHYTIN,0.7,ug/L
IPMID,6540,27-JUN-1988 13:40,G,"SP CONDUCTIVITY, FIELD",488.0,uS/cm
IPMID,6614,11-JUL-1988 13:15,G,CALCIUM,33.6,mg/L
IPMID,6614,11-JUL-1988 13:15,G,"ALKALINITY, TOT, CACO3",100.3,mg/L
IPMID,6614,11-JUL-1988 13:15,G,SODIUM,39.94,mg/L
IPMID,6614,11-JUL-1988 13:15,G,SILICA,11.1,mg/L
IPMID,6614,11-JUL-1988 13:15,G,"PHOSPHATE, TOTAL AS P",0.071,mg/L
IPMID,6614,11-JUL-1988 13:15,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPMID,6614,11-JUL-1988 13:15,G,AMMONIA-N,-0.01,mg/L
IPMID,6614,11-JUL-1988 13:15,G,NITRITE-N,-0.004,mg/L
IPMID,6614,11-JUL-1988 13:15,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,6614,11-JUL-1988 13:15,G,COLOR,47.0,PCU
IPMID,6614,11-JUL-1988 13:15,G,TURBIDITY,6.8,NTU
IPMID,6614,11-JUL-1988 13:15,G,SECCHI DISK DEPTH,0.6,meters
IPMID,6614,11-JUL-1988 13:15,G,"PH, FIELD",8.3,None
IPMID,6614,11-JUL-1988 13:15,G,"SP CONDUCTIVITY, FIELD",473.0,uS/cm
IPMID,6614,11-JUL-1988 13:15,G,DISSOLVED OXYGEN,8.5,mg/L
IPMID,6614,11-JUL-1988 13:15,G,"KJELDAHL NITROGEN, TOTAL",1.18,mg/L
IPMID,6614,11-JUL-1988 13:15,G,Temperature,31.2,Deg C
IPMID,6614,11-JUL-1988 13:15,G,"CHLOROPHYLL-A, CORRECTED",56.5,ug/L
IPMID,6614,11-JUL-1988 13:15,G,MAGNESIUM,11.68,mg/L
IPMID,6614,11-JUL-1988 13:15,G,CHLORIDE,66.6,mg/L
IPMID,6614,11-JUL-1988 13:15,G,SULFATE,31.4,mg/L
IPMID,6614,11-JUL-1988 13:15,G,HARDNESS AS CACO3,132.0,mg/L
IPMID,6614,11-JUL-1988 13:15,G,"IRON, TOTAL",110.0,ug/L
IPMID,6614,11-JUL-1988 13:15,G,CHLOROPHYLL-A,58.0,ug/L
IPMID,6614,11-JUL-1988 13:15,G,PHEOPHYTIN,0.1,ug/L
IPMID,6614,11-JUL-1988 13:15,G,NITRATE-N,-0.004,mg/L
IPMID,6614,11-JUL-1988 13:15,G,POTASSIUM,4.14,mg/L
IPMID,6695,26-JUL-1988 12:50,G,"ALKALINITY, TOT, CACO3",93.5,mg/L
IPMID,6695,26-JUL-1988 12:50,G,NITRATE-N,-0.004,mg/L
IPMID,6695,26-JUL-1988 12:50,G,PHEOPHYTIN,-0.1,ug/L
IPMID,6695,26-JUL-1988 12:50,G,CHLOROPHYLL-A,33.0,ug/L
IPMID,6695,26-JUL-1988 12:50,G,CHLORIDE,67.1,mg/L
IPMID,6695,26-JUL-1988 12:50,G,"PHOSPHATE, TOTAL AS P",0.065,mg/L
IPMID,6695,26-JUL-1988 12:50,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPMID,6695,26-JUL-1988 12:50,G,"KJELDAHL NITROGEN, TOTAL",1.26,mg/L
IPMID,6695,26-JUL-1988 12:50,G,AMMONIA-N,-0.01,mg/L
IPMID,6695,26-JUL-1988 12:50,G,NITRITE-N,-0.004,mg/L
IPMID,6695,26-JUL-1988 12:50,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,6695,26-JUL-1988 12:50,G,COLOR,41.0,PCU
IPMID,6695,26-JUL-1988 12:50,G,TURBIDITY,3.4,NTU
IPMID,6695,26-JUL-1988 12:50,G,SECCHI DISK DEPTH,0.8,meters
IPMID,6695,26-JUL-1988 12:50,G,"PH, FIELD",8.1,None
IPMID,6695,26-JUL-1988 12:50,G,"SP CONDUCTIVITY, FIELD",460.0,uS/cm
IPMID,6695,26-JUL-1988 12:50,G,DISSOLVED OXYGEN,7.7,mg/L
IPMID,6695,26-JUL-1988 12:50,G,"CHLOROPHYLL-A, CORRECTED",32.2,ug/L
IPMID,6695,26-JUL-1988 12:50,G,Temperature,32.4,Deg C
IPMID,6752,08-AUG-1988 12:48,G,Temperature,30.8,Deg C
IPMID,6752,08-AUG-1988 12:48,G,"ALKALINITY, TOT, CACO3",110.8,mg/L
IPMID,6752,08-AUG-1988 12:48,G,NITRATE-N,-0.004,mg/L
IPMID,6752,08-AUG-1988 12:48,G,PHEOPHYTIN,-1.4,ug/L
IPMID,6752,08-AUG-1988 12:48,G,CHLOROPHYLL-A,27.6,ug/L
IPMID,6752,08-AUG-1988 12:48,G,CHLORIDE,73.8,mg/L
IPMID,6752,08-AUG-1988 12:48,G,"PHOSPHATE, TOTAL AS P",0.044000000000000004,mg/L
IPMID,6752,08-AUG-1988 12:48,G,"PHOSPHATE, ORTHO AS P",0.004,mg/L
IPMID,6752,08-AUG-1988 12:48,G,"KJELDAHL NITROGEN, TOTAL",0.95,mg/L
IPMID,6752,08-AUG-1988 12:48,G,AMMONIA-N,-0.01,mg/L
IPMID,6752,08-AUG-1988 12:48,G,NITRITE-N,-0.004,mg/L
IPMID,6752,08-AUG-1988 12:48,G,NITRATE+NITRITE-N,0.006,mg/L
IPMID,6752,08-AUG-1988 12:48,G,COLOR,36.0,PCU
IPMID,6752,08-AUG-1988 12:48,G,TURBIDITY,1.6,NTU
IPMID,6752,08-AUG-1988 12:48,G,SECCHI DISK DEPTH,1.1,meters
IPMID,6752,08-AUG-1988 12:48,G,"PH, FIELD",7.9,None
IPMID,6752,08-AUG-1988 12:48,G,"SP CONDUCTIVITY, FIELD",518.0,uS/cm
IPMID,6752,08-AUG-1988 12:48,G,DISSOLVED OXYGEN,6.5,mg/L
IPMID,6752,08-AUG-1988 12:48,G,"CHLOROPHYLL-A, CORRECTED",27.7,ug/L
IPMID,6821,22-AUG-1988 12:27,G,Temperature,30.9,Deg C
IPMID,6821,22-AUG-1988 12:27,G,DISSOLVED OXYGEN,8.8,mg/L
IPMID,6821,22-AUG-1988 12:27,G,"ALKALINITY, TOT, CACO3",100.7,mg/L
IPMID,6821,22-AUG-1988 12:27,G,NITRATE-N,-0.004,mg/L
IPMID,6821,22-AUG-1988 12:27,G,PHEOPHYTIN,-1.4,ug/L
IPMID,6821,22-AUG-1988 12:27,G,CHLOROPHYLL-A,49.5,ug/L
IPMID,6821,22-AUG-1988 12:27,G,CHLORIDE,71.0,mg/L
IPMID,6821,22-AUG-1988 12:27,G,"PHOSPHATE, TOTAL AS P",0.077,mg/L
IPMID,6821,22-AUG-1988 12:27,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPMID,6821,22-AUG-1988 12:27,G,"KJELDAHL NITROGEN, TOTAL",1.26,mg/L
IPMID,6821,22-AUG-1988 12:27,G,AMMONIA-N,-0.01,mg/L
IPMID,6821,22-AUG-1988 12:27,G,NITRITE-N,-0.004,mg/L
IPMID,6821,22-AUG-1988 12:27,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,6821,22-AUG-1988 12:27,G,COLOR,34.0,PCU
IPMID,6821,22-AUG-1988 12:27,G,TURBIDITY,4.4,NTU
IPMID,6821,22-AUG-1988 12:27,G,SECCHI DISK DEPTH,0.6,meters
IPMID,6821,22-AUG-1988 12:27,G,"PH, FIELD",8.1,None
IPMID,6821,22-AUG-1988 12:27,G,"SP CONDUCTIVITY, FIELD",511.0,uS/cm
IPMID,6821,22-AUG-1988 12:27,G,"CHLOROPHYLL-A, CORRECTED",49.3,ug/L
IPMID,6929,19-SEP-1988 12:55,G,Temperature,30.9,Deg C
IPMID,6929,19-SEP-1988 12:55,G,"CHLOROPHYLL-A, CORRECTED",26.6,ug/L
IPMID,6929,19-SEP-1988 12:55,G,DISSOLVED OXYGEN,7.8,mg/L
IPMID,6929,19-SEP-1988 12:55,G,"PH, FIELD",8.0,None
IPMID,6929,19-SEP-1988 12:55,G,SECCHI DISK DEPTH,0.7,meters
IPMID,6929,19-SEP-1988 12:55,G,TURBIDITY,4.5,NTU
IPMID,6929,19-SEP-1988 12:55,G,COLOR,56.0,PCU
IPMID,6929,19-SEP-1988 12:55,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,6929,19-SEP-1988 12:55,G,NITRITE-N,-0.004,mg/L
IPMID,6929,19-SEP-1988 12:55,G,AMMONIA-N,-0.01,mg/L
IPMID,6929,19-SEP-1988 12:55,G,"KJELDAHL NITROGEN, TOTAL",1.31,mg/L
IPMID,6929,19-SEP-1988 12:55,G,"PHOSPHATE, ORTHO AS P",0.009000000000000001,mg/L
IPMID,6929,19-SEP-1988 12:55,G,"PHOSPHATE, TOTAL AS P",0.048,mg/L
IPMID,6929,19-SEP-1988 12:55,G,CHLORIDE,64.1,mg/L
IPMID,6929,19-SEP-1988 12:55,G,CHLOROPHYLL-A,28.3,ug/L
IPMID,6929,19-SEP-1988 12:55,G,PHEOPHYTIN,1.9,ug/L
IPMID,6929,19-SEP-1988 12:55,G,NITRATE-N,-0.004,mg/L
IPMID,6929,19-SEP-1988 12:55,G,"ALKALINITY, TOT, CACO3",86.9,mg/L
IPMID,6929,19-SEP-1988 12:55,G,"SP CONDUCTIVITY, FIELD",464.0,uS/cm
IPMID,7007,06-OCT-1988 10:37,G,"ALKALINITY, TOT, CACO3",111.6,mg/L
IPMID,7007,06-OCT-1988 10:37,G,Temperature,26.8,Deg C
IPMID,7007,06-OCT-1988 10:37,G,PHEOPHYTIN,2.0,ug/L
IPMID,7007,06-OCT-1988 10:37,G,CHLOROPHYLL-A,32.6,ug/L
IPMID,7007,06-OCT-1988 10:37,G,CHLORIDE,73.9,mg/L
IPMID,7007,06-OCT-1988 10:37,G,"PHOSPHATE, TOTAL AS P",0.07200000000000001,mg/L
IPMID,7007,06-OCT-1988 10:37,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPMID,7007,06-OCT-1988 10:37,G,"KJELDAHL NITROGEN, TOTAL",1.57,mg/L
IPMID,7007,06-OCT-1988 10:37,G,AMMONIA-N,-0.01,mg/L
IPMID,7007,06-OCT-1988 10:37,G,NITRITE-N,-0.004,mg/L
IPMID,7007,06-OCT-1988 10:37,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,7007,06-OCT-1988 10:37,G,COLOR,38.0,PCU
IPMID,7007,06-OCT-1988 10:37,G,TURBIDITY,9.2,NTU
IPMID,7007,06-OCT-1988 10:37,G,SECCHI DISK DEPTH,0.8,meters
IPMID,7007,06-OCT-1988 10:37,G,"PH, FIELD",7.7,None
IPMID,7007,06-OCT-1988 10:37,G,"SP CONDUCTIVITY, FIELD",549.0,uS/cm
IPMID,7007,06-OCT-1988 10:37,G,DISSOLVED OXYGEN,6.3,mg/L
IPMID,7007,06-OCT-1988 10:37,G,"CHLOROPHYLL-A, CORRECTED",30.7,ug/L
IPMID,7007,06-OCT-1988 10:37,G,NITRATE-N,-0.004,mg/L
IPMID,7062,17-OCT-1988 12:30,G,HARDNESS AS CACO3,169.0,mg/L
IPMID,7062,17-OCT-1988 12:30,G,"IRON, TOTAL",130.0,ug/L
IPMID,7062,17-OCT-1988 12:30,G,CHLOROPHYLL-A,27.2,ug/L
IPMID,7062,17-OCT-1988 12:30,G,PHEOPHYTIN,-3.3,ug/L
IPMID,7062,17-OCT-1988 12:30,G,NITRATE-N,-0.004,mg/L
IPMID,7062,17-OCT-1988 12:30,G,"ALKALINITY, TOT, CACO3",113.3,mg/L
IPMID,7062,17-OCT-1988 12:30,G,"CHLOROPHYLL-A, CORRECTED",28.5,ug/L
IPMID,7062,17-OCT-1988 12:30,G,SULFATE,38.9,mg/L
IPMID,7062,17-OCT-1988 12:30,G,CHLORIDE,73.0,mg/L
IPMID,7062,17-OCT-1988 12:30,G,MAGNESIUM,15.1,mg/L
IPMID,7062,17-OCT-1988 12:30,G,CALCIUM,42.8,mg/L
IPMID,7062,17-OCT-1988 12:30,G,POTASSIUM,5.64,mg/L
IPMID,7062,17-OCT-1988 12:30,G,SODIUM,48.69,mg/L
IPMID,7062,17-OCT-1988 12:30,G,SILICA,12.5,mg/L
IPMID,7062,17-OCT-1988 12:30,G,"PHOSPHATE, TOTAL AS P",0.057,mg/L
IPMID,7062,17-OCT-1988 12:30,G,"PHOSPHATE, ORTHO AS P",0.008,mg/L
IPMID,7062,17-OCT-1988 12:30,G,"KJELDAHL NITROGEN, TOTAL",1.78,mg/L
IPMID,7062,17-OCT-1988 12:30,G,AMMONIA-N,-0.01,mg/L
IPMID,7062,17-OCT-1988 12:30,G,NITRITE-N,-0.004,mg/L
IPMID,7062,17-OCT-1988 12:30,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,7062,17-OCT-1988 12:30,G,COLOR,32.0,PCU
IPMID,7062,17-OCT-1988 12:30,G,TURBIDITY,4.7,NTU
IPMID,7062,17-OCT-1988 12:30,G,SECCHI DISK DEPTH,0.75,meters
IPMID,7062,17-OCT-1988 12:30,G,"PH, FIELD",7.8,None
IPMID,7062,17-OCT-1988 12:30,G,"SP CONDUCTIVITY, FIELD",557.0,uS/cm
IPMID,7062,17-OCT-1988 12:30,G,DISSOLVED OXYGEN,6.3,mg/L
IPMID,7062,17-OCT-1988 12:30,G,Temperature,23.5,Deg C
IPMID,7131,31-OCT-1988 11:56,G,"CHLOROPHYLL-A, CORRECTED",-5.2,ug/L
IPMID,7131,31-OCT-1988 11:56,G,Temperature,25.5,Deg C
IPMID,7131,31-OCT-1988 11:56,G,DISSOLVED OXYGEN,5.7,mg/L
IPMID,7131,31-OCT-1988 11:56,G,"SP CONDUCTIVITY, FIELD",514.0,uS/cm
IPMID,7131,31-OCT-1988 11:56,G,"PH, FIELD",7.6,None
IPMID,7131,31-OCT-1988 11:56,G,SECCHI DISK DEPTH,1.1,meters
IPMID,7131,31-OCT-1988 11:56,G,TURBIDITY,2.8,NTU
IPMID,7131,31-OCT-1988 11:56,G,COLOR,34.0,PCU
IPMID,7131,31-OCT-1988 11:56,G,NITRATE+NITRITE-N,-0.004,mg/L
IPMID,7131,31-OCT-1988 11:56,G,NITRITE-N,0.004,mg/L
IPMID,7131,31-OCT-1988 11:56,G,AMMONIA-N,-0.01,mg/L
IPMID,7131,31-OCT-1988 11:56,G,"KJELDAHL NITROGEN, TOTAL",1.2,mg/L
IPMID,7131,31-OCT-1988 11:56,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPMID,7131,31-OCT-1988 11:56,G,"PHOSPHATE, TOTAL AS P",0.04,mg/L
IPMID,7131,31-OCT-1988 11:56,G,CHLORIDE,70.3,mg/L
IPMID,7131,31-OCT-1988 11:56,G,CHLOROPHYLL-A,20.6,ug/L
IPMID,7131,31-OCT-1988 11:56,G,PHEOPHYTIN,43.2,ug/L
IPMID,7131,31-OCT-1988 11:56,G,NITRATE-N,-0.004,mg/L
IPMID,7131,31-OCT-1988 11:56,G,"ALKALINITY, TOT, CACO3",111.8,mg/L
IPMID,7202,14-NOV-1988 14:20,G,NITRATE-N,0.004,mg/L
IPMID,7202,14-NOV-1988 14:20,G,PHEOPHYTIN,0.1,ug/L
IPMID,7202,14-NOV-1988 14:20,G,"CHLOROPHYLL-A, CORRECTED",17.1,ug/L
IPMID,7202,14-NOV-1988 14:20,G,Temperature,26.2,Deg C
IPMID,7202,14-NOV-1988 14:20,G,DISSOLVED OXYGEN,7.3,mg/L
IPMID,7202,14-NOV-1988 14:20,G,"SP CONDUCTIVITY, FIELD",512.0,uS/cm
IPMID,7202,14-NOV-1988 14:20,G,"PH, FIELD",7.5,None
IPMID,7202,14-NOV-1988 14:20,G,SECCHI DISK DEPTH,0.9,meters
IPMID,7202,14-NOV-1988 14:20,G,TURBIDITY,3.8,NTU
