Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
SAV-70,P8014-2,16-APR-2001 10:10,G,COLOR,-1.0,PCU
SAV-70,P8014-3,16-APR-2001 10:20,G,COLOR,23.0,PCU
SAV-70,P8014-18,16-APR-2001 12:00,G,COLOR,23.0,PCU
SAV-70,P8014-18,16-APR-2001 12:00,G,TOTAL SUSPENDED SOLIDS,24.0,mg/L
SAV-70,P8014-18,16-APR-2001 12:00,G,VOLATILE SUSPENDED SOLIDS,9.0,mg/L
SAV-70,P8525-18,05-JUN-2001 12:30,G,TOTAL SUSPENDED SOLIDS,18.4,mg/L
SAV-70,P8525-18,05-JUN-2001 12:30,G,VOLATILE SUSPENDED SOLIDS,8.8,mg/L
SAV-70,P8525-18,05-JUN-2001 12:30,G,COLOR,18.0,PCU
SAV-70,P9149-18,06-AUG-2001 14:20,G,VOLATILE SUSPENDED SOLIDS,8.4,mg/L
SAV-70,P9149-18,06-AUG-2001 14:20,G,TOTAL SUSPENDED SOLIDS,18.8,mg/L
SAV-70,P9149-18,06-AUG-2001 14:20,G,COLOR,168.0,PCU
